der_name,electric_grid_name,der_type,model_name,node_name,is_phase_0_connected,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,n_phases,connection,active_power,reactive_power
flex_326,hougang_405node,flexible_load,residential,127,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_327,hougang_405node,flexible_load,residential,127,0,0,0,1,1,wye,-72748.7217,-23911.3485
flex_328,hougang_405node,flexible_load,residential,128,0,1,0,0,1,wye,-71172.6465,-23393.3176
flex_329,hougang_405node,flexible_load,residential,128,0,0,1,0,1,wye,-43798.5517,-14395.8878
flex_330,hougang_405node,flexible_load,residential,128,0,0,0,1,1,wye,-49273.3707,-16195.3738
flex_331,hougang_405node,flexible_load,residential,129,0,1,0,0,1,wye,-74078.5424,-24348.4394
flex_332,hougang_405node,flexible_load,residential,129,0,0,1,0,1,wye,-59262.8339,-19478.7515
flex_333,hougang_405node,flexible_load,residential,129,0,0,0,1,1,wye,-88894.2509,-29218.1273
flex_334,hougang_405node,flexible_load,residential,130,0,1,0,0,1,wye,-56729.9937,-18646.2472
flex_335,hougang_405node,flexible_load,residential,130,0,0,1,0,1,wye,-56729.9937,-18646.2472
flex_336,hougang_405node,flexible_load,residential,130,0,0,0,1,1,wye,-56729.9937,-18646.2472
flex_337,hougang_405node,flexible_load,residential,131,0,1,0,0,1,wye,-79362.2418,-26085.1074
flex_338,hougang_405node,flexible_load,residential,131,0,0,1,0,1,wye,-46294.6411,-15216.3127
flex_339,hougang_405node,flexible_load,residential,131,0,0,0,1,1,wye,-72748.7217,-23911.3485
flex_340,hougang_405node,flexible_load,residential,132,0,1,0,0,1,wye,-105816.3224,-34780.1433
flex_341,hougang_405node,flexible_load,residential,132,0,0,1,0,1,wye,-70544.215,-23186.7622
flex_342,hougang_405node,flexible_load,residential,132,0,0,0,1,1,wye,-88180.2687,-28983.4527
flex_343,hougang_405node,flexible_load,residential,133,0,1,0,0,1,wye,-85975.762,-28258.8664
flex_344,hougang_405node,flexible_load,residential,133,0,0,1,0,1,wye,-59521.6814,-19563.8306
flex_345,hougang_405node,flexible_load,residential,133,0,0,0,1,1,wye,-52908.1612,-17390.0716
flex_346,hougang_405node,flexible_load,residential,134,0,1,0,0,1,wye,-74078.5424,-24348.4394
flex_347,hougang_405node,flexible_load,residential,134,0,0,1,0,1,wye,-96302.1051,-31652.9712
flex_348,hougang_405node,flexible_load,residential,134,0,0,0,1,1,wye,-51854.9797,-17043.9076
flex_349,hougang_405node,flexible_load,residential,135,0,1,0,0,1,wye,-66135.2015,-21737.5895
flex_350,hougang_405node,flexible_load,residential,135,0,0,1,0,1,wye,-85975.762,-28258.8664
flex_351,hougang_405node,flexible_load,residential,135,0,0,0,1,1,wye,-46294.6411,-15216.3127
flex_352,hougang_405node,flexible_load,commercial,136,0,1,0,0,1,wye,-91322.6531,-30016.3045
flex_353,hougang_405node,flexible_load,commercial,136,0,0,1,0,1,wye,-63223.3753,-20780.5185
flex_354,hougang_405node,flexible_load,commercial,136,0,0,0,1,1,wye,-56198.5558,-18471.572
flex_355,hougang_405node,flexible_load,commercial,137,0,1,0,0,1,wye,-52428.2388,-17232.3288
flex_356,hougang_405node,flexible_load,commercial,137,0,0,1,0,1,wye,-87380.398,-28720.5479
flex_357,hougang_405node,flexible_load,commercial,137,0,0,0,1,1,wye,-122332.5572,-40208.7671
flex_358,hougang_405node,flexible_load,residential,138,0,1,0,0,1,wye,-85975.762,-28258.8664
flex_359,hougang_405node,flexible_load,residential,138,0,0,1,0,1,wye,-52908.1612,-17390.0716
flex_360,hougang_405node,flexible_load,residential,138,0,0,0,1,1,wye,-59521.6814,-19563.8306
flex_361,hougang_405node,flexible_load,residential,139,0,1,0,0,1,wye,-39681.1209,-13042.5537
flex_362,hougang_405node,flexible_load,residential,139,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_363,hougang_405node,flexible_load,residential,139,0,0,0,1,1,wye,-79362.2418,-26085.1074
flex_364,hougang_405node,flexible_load,residential,140,0,1,0,0,1,wye,-72748.7217,-23911.3485
flex_365,hougang_405node,flexible_load,residential,140,0,0,1,0,1,wye,-46294.6411,-15216.3127
flex_366,hougang_405node,flexible_load,residential,140,0,0,0,1,1,wye,-79362.2418,-26085.1074
flex_367,hougang_405node,flexible_load,residential,141,0,1,0,0,1,wye,-72748.7217,-23911.3485
flex_368,hougang_405node,flexible_load,residential,141,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_369,hougang_405node,flexible_load,residential,141,0,0,0,1,1,wye,-46294.6411,-15216.3127
flex_370,hougang_405node,flexible_load,residential,142,0,1,0,0,1,wye,-52908.1612,-17390.0716
flex_371,hougang_405node,flexible_load,residential,142,0,0,1,0,1,wye,-66135.2015,-21737.5895
flex_372,hougang_405node,flexible_load,residential,142,0,0,0,1,1,wye,-79362.2418,-26085.1074
flex_373,hougang_405node,flexible_load,residential,143,0,1,0,0,1,wye,-92589.2821,-30432.6253
flex_374,hougang_405node,flexible_load,residential,143,0,0,1,0,1,wye,-59521.6814,-19563.8306
flex_375,hougang_405node,flexible_load,residential,143,0,0,0,1,1,wye,-46294.6411,-15216.3127
flex_376,hougang_405node,flexible_load,residential,144,0,1,0,0,1,wye,-52908.1612,-17390.0716
flex_377,hougang_405node,flexible_load,residential,144,0,0,1,0,1,wye,-114634.3493,-37678.4885
flex_378,hougang_405node,flexible_load,residential,144,0,0,0,1,1,wye,-96998.2956,-31881.798
flex_379,hougang_405node,flexible_load,residential,145,0,1,0,0,1,wye,-101900.5811,-33493.1013
flex_380,hougang_405node,flexible_load,residential,145,0,0,1,0,1,wye,-72786.1293,-23923.6438
flex_381,hougang_405node,flexible_load,residential,145,0,0,0,1,1,wye,-43671.6776,-14354.1863
flex_382,hougang_405node,flexible_load,residential,146,0,1,0,0,1,wye,-92589.2821,-30432.6253
flex_383,hougang_405node,flexible_load,residential,146,0,0,1,0,1,wye,-52908.1612,-17390.0716
flex_384,hougang_405node,flexible_load,residential,146,0,0,0,1,1,wye,-52908.1612,-17390.0716
flex_385,hougang_405node,flexible_load,residential,147,0,1,0,0,1,wye,-46294.6411,-15216.3127
flex_386,hougang_405node,flexible_load,residential,147,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_387,hougang_405node,flexible_load,residential,147,0,0,0,1,1,wye,-72748.7217,-23911.3485
flex_388,hougang_405node,flexible_load,residential,148,0,1,0,0,1,wye,-85975.762,-28258.8664
flex_389,hougang_405node,flexible_load,residential,148,0,0,1,0,1,wye,-59521.6814,-19563.8306
flex_390,hougang_405node,flexible_load,residential,148,0,0,0,1,1,wye,-52908.1612,-17390.0716
flex_391,hougang_405node,flexible_load,residential,149,0,1,0,0,1,wye,-55691.3453,-18304.86
flex_392,hougang_405node,flexible_load,residential,149,0,0,1,0,1,wye,-55691.3453,-18304.86
flex_393,hougang_405node,flexible_load,residential,149,0,0,0,1,1,wye,-55691.3453,-18304.86
flex_394,hougang_405node,flexible_load,residential,150,0,1,0,0,1,wye,-74078.5424,-24348.4394
flex_395,hougang_405node,flexible_load,residential,150,0,0,1,0,1,wye,-74078.5424,-24348.4394
flex_396,hougang_405node,flexible_load,residential,150,0,0,0,1,1,wye,-74078.5424,-24348.4394
flex_397,hougang_405node,flexible_load,residential,151,0,1,0,0,1,wye,-3287572.132,-1080572.704
flex_398,hougang_405node,flexible_load,residential,151,0,0,1,0,1,wye,-4383429.509,-1440763.606
flex_399,hougang_405node,flexible_load,residential,151,0,0,0,1,1,wye,-3287572.132,-1080572.704
flex_400,hougang_405node,flexible_load,residential,152,0,1,0,0,1,wye,-3550073.283,-1166852.66
flex_401,hougang_405node,flexible_load,residential,152,0,0,1,0,1,wye,-4260087.94,-1400223.193
flex_402,hougang_405node,flexible_load,residential,152,0,0,0,1,1,wye,-2840058.627,-933482.1284
flex_403,hougang_405node,flexible_load,residential,153,0,1,0,0,1,wye,-47554.93,-15630.5496
flex_404,hougang_405node,flexible_load,residential,153,0,0,1,0,1,wye,-59443.6625,-19538.187
flex_405,hougang_405node,flexible_load,residential,153,0,0,0,1,1,wye,-71332.395,-23445.8244
flex_406,hougang_405node,flexible_load,residential,154,0,1,0,0,1,wye,-94104.0029,-30930.49
flex_407,hougang_405node,flexible_load,residential,154,0,0,1,0,1,wye,-172524.0053,-56705.8983
flex_408,hougang_405node,flexible_load,residential,154,0,0,0,1,1,wye,-203892.0062,-67016.0616
flex_409,hougang_405node,flexible_load,residential,155,0,1,0,0,1,wye,-142233.026,-46749.7349
flex_410,hougang_405node,flexible_load,residential,155,0,0,1,0,1,wye,-109410.02,-35961.3345
flex_411,hougang_405node,flexible_load,residential,155,0,0,0,1,1,wye,-76587.014,-25172.9342
flex_412,hougang_405node,flexible_load,residential,156,0,1,0,0,1,wye,-52969.6981,-17410.2978
flex_413,hougang_405node,flexible_load,residential,156,0,0,1,0,1,wye,-68860.6075,-22633.3872
flex_414,hougang_405node,flexible_load,residential,156,0,0,0,1,1,wye,-37078.7887,-12187.2085
flex_415,hougang_405node,flexible_load,residential,157,0,1,0,0,1,wye,-71026.6404,-23345.3277
flex_416,hougang_405node,flexible_load,residential,157,0,0,1,0,1,wye,-88783.3004,-29181.6597
flex_417,hougang_405node,flexible_load,residential,157,0,0,0,1,1,wye,-106539.9605,-35017.9916
flex_418,hougang_405node,flexible_load,residential,158,0,1,0,0,1,wye,-49161.3461,-16158.553
flex_419,hougang_405node,flexible_load,residential,158,0,0,1,0,1,wye,-84276.5933,-27700.3766
flex_420,hougang_405node,flexible_load,residential,158,0,0,0,1,1,wye,-77253.5438,-25392.0119
flex_421,hougang_405node,flexible_load,residential,159,0,1,0,0,1,wye,-144378.7052,-47454.9855
flex_422,hougang_405node,flexible_load,residential,159,0,0,1,0,1,wye,-66636.3255,-21902.301
flex_423,hougang_405node,flexible_load,residential,159,0,0,0,1,1,wye,-122166.5967,-40154.2185
flex_424,hougang_405node,flexible_load,residential,160,0,1,0,0,1,wye,-90404.2449,-29714.4383
flex_425,hougang_405node,flexible_load,residential,160,0,0,1,0,1,wye,-108485.0939,-35657.326
flex_426,hougang_405node,flexible_load,residential,160,0,0,0,1,1,wye,-72323.3959,-23771.5507
flex_427,hougang_405node,flexible_load,residential,161,0,1,0,0,1,wye,-117500.4804,-38620.5403
flex_428,hougang_405node,flexible_load,residential,161,0,0,1,0,1,wye,-54230.991,-17824.8647
flex_429,hougang_405node,flexible_load,residential,161,0,0,0,1,1,wye,-99423.4835,-32678.9187
flex_430,hougang_405node,flexible_load,residential,162,0,1,0,0,1,wye,-62942.7523,-20688.2822
flex_431,hougang_405node,flexible_load,residential,162,0,0,1,0,1,wye,-110149.8165,-36204.4939
flex_432,hougang_405node,flexible_load,residential,162,0,0,0,1,1,wye,-62942.7523,-20688.2822
flex_433,hougang_405node,flexible_load,residential,163,0,1,0,0,1,wye,-57511.856,-18903.2329
flex_434,hougang_405node,flexible_load,residential,163,0,0,1,0,1,wye,-70292.2684,-23103.9513
flex_435,hougang_405node,flexible_load,residential,163,0,0,0,1,1,wye,-63902.0622,-21003.5921
flex_436,hougang_405node,flexible_load,residential,164,0,1,0,0,1,wye,-122421.6424,-40238.048
flex_437,hougang_405node,flexible_load,residential,164,0,0,1,0,1,wye,-94170.4942,-30952.3446
flex_438,hougang_405node,flexible_load,residential,164,0,0,0,1,1,wye,-65919.3459,-21666.6412
flex_439,hougang_405node,flexible_load,residential,165,0,1,0,0,1,wye,-101591.0845,-33391.3747
flex_440,hougang_405node,flexible_load,residential,165,0,0,1,0,1,wye,-76193.3134,-25043.531
flex_441,hougang_405node,flexible_load,residential,165,0,0,0,1,1,wye,-76193.3134,-25043.531
flex_442,hougang_405node,flexible_load,residential,166,0,1,0,0,1,wye,-60954.1314,-20034.6541
flex_443,hougang_405node,flexible_load,residential,166,0,0,1,0,1,wye,-76192.6642,-25043.3177
flex_444,hougang_405node,flexible_load,residential,166,0,0,0,1,1,wye,-91431.197,-30051.9812
flex_445,hougang_405node,flexible_load,residential,167,0,1,0,0,1,wye,-99436.4675,-32683.1863
flex_446,hougang_405node,flexible_load,residential,167,0,0,1,0,1,wye,-124295.5844,-40853.9829
flex_447,hougang_405node,flexible_load,residential,167,0,0,0,1,1,wye,-149154.7012,-49024.7795
flex_448,hougang_405node,flexible_load,residential,168,0,1,0,0,1,wye,-95600.2332,-31422.2771
flex_449,hougang_405node,flexible_load,residential,168,0,0,1,0,1,wye,-207133.8387,-68081.6004
flex_450,hougang_405node,flexible_load,residential,168,0,0,0,1,1,wye,-175267.0943,-57607.508
flex_451,hougang_405node,flexible_load,residential,169,0,1,0,0,1,wye,-53784.6068,-17678.1454
flex_452,hougang_405node,flexible_load,residential,169,0,0,1,0,1,wye,-65736.7417,-21606.6221
flex_453,hougang_405node,flexible_load,residential,169,0,0,0,1,1,wye,-59760.6743,-19642.3837
flex_454,hougang_405node,flexible_load,residential,170,0,1,0,0,1,wye,-63525.602,-20879.8556
flex_455,hougang_405node,flexible_load,residential,170,0,0,1,0,1,wye,-95288.4029,-31319.7835
flex_456,hougang_405node,flexible_load,residential,170,0,0,0,1,1,wye,-79407.0025,-26099.8195
flex_457,hougang_405node,flexible_load,residential,171,0,1,0,0,1,wye,-60952.0767,-20033.9788
flex_458,hougang_405node,flexible_load,residential,171,0,0,1,0,1,wye,-91428.115,-30050.9682
flex_459,hougang_405node,flexible_load,residential,171,0,0,0,1,1,wye,-76190.0958,-25042.4735
flex_460,hougang_405node,flexible_load,residential,172,0,1,0,0,1,wye,-132140.8641,-43432.6017
flex_461,hougang_405node,flexible_load,residential,172,0,0,1,0,1,wye,-132140.8641,-43432.6017
flex_462,hougang_405node,flexible_load,residential,172,0,0,0,1,1,wye,-132140.8641,-43432.6017
flex_463,hougang_405node,flexible_load,residential,173,0,1,0,0,1,wye,-66391.5638,-21821.8517
flex_464,hougang_405node,flexible_load,residential,173,0,0,1,0,1,wye,-55326.3031,-18184.8764
flex_465,hougang_405node,flexible_load,residential,173,0,0,0,1,1,wye,-44261.0425,-14547.9012
flex_466,hougang_405node,flexible_load,residential,174,0,1,0,0,1,wye,-57807.913,-19000.5422
flex_467,hougang_405node,flexible_load,residential,174,0,0,1,0,1,wye,-115615.8261,-38001.0843
flex_468,hougang_405node,flexible_load,residential,174,0,0,0,1,1,wye,-115615.8261,-38001.0843
flex_469,hougang_405node,flexible_load,residential,175,0,1,0,0,1,wye,-95865.8291,-31509.5743
flex_470,hougang_405node,flexible_load,residential,175,0,0,1,0,1,wye,-143798.7437,-47264.3614
flex_471,hougang_405node,flexible_load,residential,175,0,0,0,1,1,wye,-119832.2864,-39386.9678
flex_472,hougang_405node,flexible_load,commercial,176,0,1,0,0,1,wye,-71728.3919,-23575.9823
flex_473,hougang_405node,flexible_load,commercial,176,0,0,1,0,1,wye,-53796.2939,-17681.9867
flex_474,hougang_405node,flexible_load,commercial,176,0,0,0,1,1,wye,-53796.2939,-17681.9867
flex_475,hougang_405node,flexible_load,industrial,181,0,1,0,0,1,wye,-56926.6735,-18710.8928
flex_476,hougang_405node,flexible_load,industrial,181,0,0,1,0,1,wye,-99621.6787,-32744.0623
flex_477,hougang_405node,flexible_load,industrial,181,0,0,0,1,1,wye,-56926.6735,-18710.8928
flex_478,hougang_405node,flexible_load,residential,187,0,1,0,0,1,wye,-41997.2031,-13803.8131
flex_479,hougang_405node,flexible_load,residential,187,0,0,1,0,1,wye,-76994.8724,-25306.9907
flex_480,hougang_405node,flexible_load,residential,187,0,0,0,1,1,wye,-90993.9401,-29908.2618
flex_481,hougang_405node,flexible_load,industrial,206,0,1,0,0,1,wye,-5100000.0,-1676288.936
flex_482,hougang_405node,flexible_load,industrial,206,0,0,1,0,1,wye,-3825000.0,-1257216.702
flex_483,hougang_405node,flexible_load,industrial,206,0,0,0,1,1,wye,-3825000.0,-1257216.702
flex_484,hougang_405node,flexible_load,industrial,207,0,1,0,0,1,wye,-4675000.0,-1536598.192
flex_485,hougang_405node,flexible_load,industrial,207,0,0,1,0,1,wye,-3825000.0,-1257216.702
flex_486,hougang_405node,flexible_load,industrial,207,0,0,0,1,1,wye,-4250000.0,-1396907.447
flex_487,hougang_405node,flexible_load,residential,211,0,1,0,0,1,wye,-90091.1048,-29611.5142
flex_488,hougang_405node,flexible_load,residential,211,0,0,1,0,1,wye,-82583.5127,-27143.888
flex_489,hougang_405node,flexible_load,residential,211,0,0,0,1,1,wye,-52553.1445,-17273.3833
flex_490,hougang_405node,flexible_load,residential,212,0,1,0,0,1,wye,-39681.1209,-13042.5537
flex_491,hougang_405node,flexible_load,residential,212,0,0,1,0,1,wye,-72748.7217,-23911.3485
flex_492,hougang_405node,flexible_load,residential,212,0,0,0,1,1,wye,-85975.762,-28258.8664
flex_493,hougang_405node,flexible_load,industrial,213,0,1,0,0,1,wye,-79288.2148,-26060.7759
flex_494,hougang_405node,flexible_load,industrial,213,0,0,1,0,1,wye,-43248.1172,-14214.9687
flex_495,hougang_405node,flexible_load,industrial,213,0,0,0,1,1,wye,-93704.2539,-30799.0988
flex_496,hougang_405node,flexible_load,industrial,214,0,1,0,0,1,wye,-82919.889,-27254.4495
flex_497,hougang_405node,flexible_load,industrial,214,0,0,1,0,1,wye,-101346.531,-33310.9939
flex_498,hougang_405node,flexible_load,industrial,214,0,0,0,1,1,wye,-92133.21,-30282.7217
flex_499,hougang_405node,flexible_load,industrial,215,0,1,0,0,1,wye,-61422.14,-20188.4811
flex_500,hougang_405node,flexible_load,industrial,215,0,0,1,0,1,wye,-61422.14,-20188.4811
flex_501,hougang_405node,flexible_load,industrial,215,0,0,0,1,1,wye,-61422.14,-20188.4811
flex_502,hougang_405node,flexible_load,industrial,216,0,1,0,0,1,wye,-61422.14,-20188.4811
flex_503,hougang_405node,flexible_load,industrial,216,0,0,1,0,1,wye,-42995.498,-14131.9368
flex_504,hougang_405node,flexible_load,industrial,216,0,0,0,1,1,wye,-79848.782,-26245.0255
flex_505,hougang_405node,flexible_load,industrial,217,0,1,0,0,1,wye,-92512.1388,-30407.2695
flex_506,hougang_405node,flexible_load,industrial,217,0,0,1,0,1,wye,-71953.8857,-23650.0985
flex_507,hougang_405node,flexible_load,industrial,217,0,0,0,1,1,wye,-143907.7714,-47300.1971
flex_508,hougang_405node,flexible_load,industrial,218,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_509,hougang_405node,flexible_load,industrial,218,0,0,1,0,1,wye,-82919.889,-27254.4495
flex_510,hougang_405node,flexible_load,industrial,218,0,0,0,1,1,wye,-119773.173,-39367.5382
flex_511,hougang_405node,flexible_load,industrial,219,0,1,0,0,1,wye,-92133.21,-30282.7217
flex_512,hougang_405node,flexible_load,industrial,219,0,0,1,0,1,wye,-110559.852,-36339.266
flex_513,hougang_405node,flexible_load,industrial,219,0,0,0,1,1,wye,-73706.568,-24226.1773
flex_514,hougang_405node,flexible_load,industrial,220,0,1,0,0,1,wye,-79848.782,-26245.0255
flex_515,hougang_405node,flexible_load,industrial,220,0,0,1,0,1,wye,-36853.284,-12113.0887
flex_516,hougang_405node,flexible_load,industrial,220,0,0,0,1,1,wye,-67564.354,-22207.3292
flex_517,hougang_405node,flexible_load,residential,221,0,1,0,0,1,wye,-52908.1612,-17390.0716
flex_518,hougang_405node,flexible_load,residential,221,0,0,1,0,1,wye,-66135.2015,-21737.5895
flex_519,hougang_405node,flexible_load,residential,221,0,0,0,1,1,wye,-79362.2418,-26085.1074
flex_520,hougang_405node,flexible_load,residential,222,0,1,0,0,1,wye,-64998.3087,-21363.9109
flex_521,hougang_405node,flexible_load,residential,222,0,0,1,0,1,wye,-77997.9705,-25636.6931
flex_522,hougang_405node,flexible_load,residential,222,0,0,0,1,1,wye,-51998.647,-17091.1288
flex_523,hougang_405node,flexible_load,industrial,223,0,1,0,0,1,wye,-55279.926,-18169.633
flex_524,hougang_405node,flexible_load,industrial,223,0,0,1,0,1,wye,-49137.712,-16150.7849
flex_525,hougang_405node,flexible_load,industrial,223,0,0,0,1,1,wye,-79848.782,-26245.0255
flex_526,hougang_405node,flexible_load,industrial,224,0,1,0,0,1,wye,-110559.852,-36339.266
flex_527,hougang_405node,flexible_load,industrial,224,0,0,1,0,1,wye,-101346.531,-33310.9939
flex_528,hougang_405node,flexible_load,industrial,224,0,0,0,1,1,wye,-64493.247,-21197.9052
flex_529,hougang_405node,flexible_load,industrial,225,0,1,0,0,1,wye,-82919.889,-27254.4495
flex_530,hougang_405node,flexible_load,industrial,225,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_531,hougang_405node,flexible_load,industrial,225,0,0,0,1,1,wye,-119773.173,-39367.5382
flex_532,hougang_405node,flexible_load,industrial,226,0,1,0,0,1,wye,-42995.498,-14131.9368
flex_533,hougang_405node,flexible_load,industrial,226,0,0,1,0,1,wye,-67564.354,-22207.3292
flex_534,hougang_405node,flexible_load,industrial,226,0,0,0,1,1,wye,-73706.568,-24226.1773
flex_535,hougang_405node,flexible_load,industrial,227,0,1,0,0,1,wye,-42995.498,-14131.9368
flex_536,hougang_405node,flexible_load,industrial,227,0,0,1,0,1,wye,-73706.568,-24226.1773
