"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESE","01 Dec 2021","35","45.96"
"MRP","CONRESE","01 Dec 2021","36","45.96"
"MRP","CONRESE","01 Dec 2021","37","45.96"
"MRP","CONRESE","01 Dec 2021","38","45.96"
"MRP","CONRESE","01 Dec 2021","39","45.96"
"MRP","CONRESE","01 Dec 2021","40","45.96"
"MRP","CONRESE","01 Dec 2021","41","45.96"
"MRP","CONRESE","01 Dec 2021","42","45.96"
"MRP","CONRESE","01 Dec 2021","43","45.96"
"MRP","CONRESE","01 Dec 2021","44","45.00"
"MRP","CONRESE","01 Dec 2021","45","5.62"
"MRP","CONRESE","01 Dec 2021","46","5.00"
"MRP","CONRESE","01 Dec 2021","47","0.83"
"MRP","CONRESE","01 Dec 2021","48","1.00"
"MRP","PRIRESA","02 Dec 2021","1","1.33"
"MRP","PRIRESA","02 Dec 2021","2","1.33"
"MRP","PRIRESA","02 Dec 2021","3","2.13"
"MRP","PRIRESA","02 Dec 2021","4","2.13"
"MRP","PRIRESA","02 Dec 2021","5","2.66"
"MRP","PRIRESA","02 Dec 2021","6","3.33"
"MRP","PRIRESA","02 Dec 2021","7","2.66"
"MRP","PRIRESA","02 Dec 2021","8","2.13"
"MRP","PRIRESA","02 Dec 2021","9","3.33"
"MRP","PRIRESA","02 Dec 2021","10","2.13"
"MRP","PRIRESA","02 Dec 2021","11","2.13"
"MRP","PRIRESA","02 Dec 2021","12","2.13"
"MRP","PRIRESA","02 Dec 2021","13","3.33"
"MRP","PRIRESA","02 Dec 2021","14","3.33"
"MRP","PRIRESA","02 Dec 2021","15","4.88"
"MRP","PRIRESA","02 Dec 2021","16","13.33"
"MRP","PRIRESA","02 Dec 2021","17","13.33"
