"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESE","01 Jun 2021","48","0.25"
"MRP","PRIRESA","02 Jun 2021","1","0.50"
"MRP","PRIRESA","02 Jun 2021","2","0.33"
"MRP","PRIRESA","02 Jun 2021","3","0.14"
"MRP","PRIRESA","02 Jun 2021","4","0.14"
"MRP","PRIRESA","02 Jun 2021","5","0.14"
"MRP","PRIRESA","02 Jun 2021","6","0.14"
"MRP","PRIRESA","02 Jun 2021","7","0.14"
"MRP","PRIRESA","02 Jun 2021","8","0.14"
"MRP","PRIRESA","02 Jun 2021","9","0.33"
"MRP","PRIRESA","02 Jun 2021","10","0.50"
"MRP","PRIRESA","02 Jun 2021","11","0.50"
"MRP","PRIRESA","02 Jun 2021","12","0.14"
"MRP","PRIRESA","02 Jun 2021","13","0.07"
"MRP","PRIRESA","02 Jun 2021","14","0.50"
"MRP","PRIRESA","02 Jun 2021","15","0.27"
